,time,pressure,ttp_temp,ttp_temp_ADC,sst_temp,sst_temp_ADC,temp_ref,par,fluor,tilt,TTS,GPSLat,GPSLon,GPSDate,GPSTime,TTF,Max_Tilt,datetime,id,dep_lat,dep_lon
20,1590019200.0,0.0262451171875,15.076649993070305,13369,15.062185641395558,13316,8521,0.0,0,1,,,,,,,,2020-05-21 00:00:00,2015,47.687,122.259
21,1590022800.0,0.02685546875,15.343348204150345,13205,15.108425423172491,13287,8521,0.0,0,3,,,,,,,,2020-05-21 01:00:00,2015,47.687,122.259
22,1590026400.0,0.02655029296875,14.474155003319083,13748,15.214059370459381,13221,8521,0.0,0,3,,,,,,,,2020-05-21 02:00:00,2015,47.687,122.259
23,1590030000.0,0.02777099609375,13.614325928400604,14310,15.220479318615332,13217,8521,0.0,0,2,,,,,,,,2020-05-21 03:00:00,2015,47.687,122.259
24,1590033600.0,0.0274658203125,12.775927451220412,14883,15.230113089679776,13211,8521,0.0,0,1,,,,,,,,2020-05-21 04:00:00,2015,47.687,122.259
25,1590037200.0,0.0274658203125,12.767341548713034,14889,15.249394503413896,13199,8521,0.0,0,0,,,,,,,,2020-05-21 05:00:00,2015,47.687,122.259
26,1590040800.0,0.02685546875,12.708775173063998,14930,15.254217749914744,13196,8521,0.0,0,2,,,,,,,,2020-05-21 06:00:00,2015,47.687,122.259
27,1590044400.0,0.0274658203125,12.285669787815152,15230,15.230113089679776,13211,8521,0.0,0,1,,,,,,,,2020-05-21 07:00:00,2015,47.687,122.259
28,1590048000.0,0.0274658203125,12.073479854335574,15383,15.239751483173507,13205,8521,0.0,0,3,,,,,,,,2020-05-21 08:00:00,2015,47.687,122.259
29,1590051600.0,0.0274658203125,11.818697017868601,15569,15.18359260695604,13240,8521,0.0,0,1,,,,,,,,2020-05-21 09:00:00,2015,47.687,122.259
30,1590055200.0,0.02777099609375,11.080948943123815,16122,15.234931708353315,13208,8521,0.0,0,4,81.0,,,,,,,2020-05-21 10:00:00,2015,47.687,122.259
31,1590056902.0,0.0274658203125,11.345762552745555,15921,15.263867718382926,13190,8521,0.0,0,6,,,,,,,,2020-05-21 10:28:22,2015,47.687,122.259
32,1590060502.0,0.028076171875,11.218818442282782,16017,15.249394503413896,13199,8521,0.0,0,3,,,,,,,,2020-05-21 11:28:22,2015,47.687,122.259
33,1590064102.0,0.02777099609375,10.791459004324793,16345,15.23653817147266,13207,8521,0.0,0,6,,,,,,,,2020-05-21 12:28:22,2015,47.687,122.259
34,1590067702.0,0.02899169921875,10.33461979364779,16704,15.24778701188859,13200,8521,0.0,0,0,,,,,,,,2020-05-21 13:28:22,2015,47.687,122.259
35,1590071302.0,0.029296875,11.44553782334043,15846,15.244572414680306,13202,8521,0.0,0,1,,,,,,,,2020-05-21 14:28:22,2015,47.687,122.259
36,1590074902.0,0.03173828125,11.28615067364683,15966,15.220479318615332,13217,8521,0.0,0,3,81.0,,,,,,,2020-05-21 15:28:22,2015,47.687,122.259
37,1590077148.0,0.03265380859375,11.449539870285491,15843,15.212454703973435,13222,8521,0.0,0,1,81.0,47.687608,-122.259103,210520.0,16065021.0,51.0,13061.0,2020-05-21 16:05:48,2015,47.687,122.259
38,1590078688.0,0.0360107421875,13.877932516997475,14135,15.288012938396093,13175,8521,0.0,0,3,81.0,47.687928,-122.258735,210520.0,16315310.0,14.0,3589.0,2020-05-21 16:31:28,2015,47.687,122.259
39,1590079913.0,0.032958984375,14.67710435461288,13619,15.339619927524836,13143,8521,0.0,0,3,81.0,47.687968,-122.258767,210520.0,16521512.0,11.0,2821.0,2020-05-21 16:51:53,2015,47.687,122.259
40,1590081135.0,0.03326416015625,16.92630465687705,12277,15.44161015430484,13080,8521,0.0,0,2,81.0,47.687128,-122.260231,210520.0,17122534.0,0.0,4.0,2020-05-21 17:12:15,2015,47.687,122.259
41,1589652000.0,0.03173828125,18.021418635611212,11678,15.423764999203001,13091,8521,0.0,0,3,5.0,47.687776,-122.258879,210520.0,18003305.0,22.0,5637.0,2020-05-16 18:00:00,2015,47.687,122.259
42,1589662800.0,0.02777099609375,30.852110059634754,6649,16.118300835132743,12670,8520,0.0,0,5,5.0,47.687768,-122.258935,210520.0,21003305.0,22.0,5640.0,2020-05-16 21:00:00,2015,47.687,122.259
43,1590096033.0,0.02685546875,30.650513006041535,6706,16.118300835132743,12670,8520,0.0,0,0,81.0,47.687724,-122.258927,210520.0,21205809.0,14.0,3590.0,2020-05-21 21:20:33,2015,47.687,122.259
44,1589673600.0,0.02593994140625,16.908536637893633,12287,15.891305515525175,12806,8520,0.0,0,1,5.0,,,,,,,2020-05-17 00:00:00,2015,47.687,122.259
