8/26/2016,18:37:43,5498,5498
8/26/2016,18:37:43,5497,5497
8/26/2016,18:37:43,5497,5497
8/26/2016,18:37:43,5497,5497
8/26/2016,18:37:43,5496,5496
8/26/2016,18:37:43,5496,5496
8/26/2016,18:37:44,5496,5498
8/26/2016,18:37:43,5498,5498
8/26/2016,18:37:43,5497,5497
8/26/2016,18:37:43,5497,5497
8/26/2016,18:37:43,5497,5497
8/26/2016,18:37:43,5496,5496
8/26/2016,18:37:43,5496,5496
8/26/2016,18:37:43,5496,5496
8/26/2016,18:37:45,5163,5498
8/26/2016,18:37:47,5164,5498
8/26/2016,18:37:49,5165,5498
8/26/2016,18:37:51,5165,5498
8/26/2016,18:37:53,5165,5498
8/26/2016,18:37:55,5165,5498
8/26/2016,18:37:57,5165,5498
8/26/2016,18:37:59,5165,5498
8/26/2016,18:38:1,5165,5498
8/26/2016,18:38:3,5166,5498
8/26/2016,18:38:5,5166,5498
8/26/2016,18:38:7,5166,5498
8/26/2016,18:38:9,5167,5498
8/26/2016,22:39:41,5480,5480
8/26/2016,22:39:43,5269,5480
8/26/2016,22:39:45,5268,5480
8/26/2016,22:39:41,5480,5480
8/26/2016,22:39:41,5479,5479
8/26/2016,22:39:41,5479,5479
8/26/2016,22:39:41,5479,5479
8/26/2016,22:39:41,5479,5479
8/26/2016,22:39:43,5264,5480
8/26/2016,22:39:45,5263,5480
8/26/2016,22:39:47,5262,5480
8/26/2016,22:39:49,5258,5480
8/26/2016,22:39:51,5258,5480
8/26/2016,22:39:53,5258,5480
8/26/2016,22:39:55,5259,5480
8/26/2016,22:39:57,5258,5480
8/26/2016,22:39:59,5251,5480
8/26/2016,22:40:1,5282,5480
8/26/2016,22:40:3,6064,5480
8/26/2016,22:40:5,9496,5480
8/26/2016,22:40:7,12167,5480
8/26/2016,22:40:9,13810,5480
8/26/2016,22:40:11,15126,5480
8/26/2016,22:40:13,15936,5480
8/26/2016,22:40:15,16476,5480
8/26/2016,22:40:17,16776,5480
8/26/2016,22:40:19,16963,5480
8/26/2016,22:40:21,17078,5480
8/26/2016,22:40:23,17141,5480
8/26/2016,22:40:25,17185,5480
8/26/2016,22:40:27,17210,5480
8/26/2016,22:40:29,17227,5480
8/26/2016,22:40:31,17236,5480
8/26/2016,22:40:33,17243,5480
8/26/2016,22:40:35,17247,5480
8/26/2016,22:40:37,17249,5480
8/26/2016,22:40:39,17251,5480
8/26/2016,22:40:41,17252,5480
8/26/2016,22:40:43,17253,5480
8/26/2016,22:40:45,17254,5480
8/26/2016,22:40:48,17255,5480
8/26/2016,22:40:50,17256,5480
8/26/2016,22:40:52,17256,5480
8/26/2016,22:40:54,17257,5480
8/26/2016,22:40:56,17258,5480
8/26/2016,22:40:58,17259,5480
8/26/2016,22:41:0,17260,5480
8/26/2016,22:41:2,17260,5480
8/26/2016,22:41:4,17261,5480
8/26/2016,22:41:6,17262,5480
8/26/2016,22:41:8,17262,5480
8/26/2016,22:41:10,17263,5480
8/26/2016,22:41:12,17263,5480
8/26/2016,22:41:14,17264,5480
8/26/2016,22:41:16,17265,5480
8/26/2016,22:41:18,17265,5480
8/26/2016,22:41:20,17266,5480
8/26/2016,22:41:22,17266,5480
8/26/2016,22:41:24,17267,5480
8/26/2016,22:41:26,17268,5480
8/26/2016,22:41:28,17269,5480
8/26/2016,22:41:30,17269,5480
8/26/2016,22:41:32,17270,5480
8/26/2016,22:41:34,17271,5480
8/26/2016,22:41:36,17271,5480
8/26/2016,22:41:38,17272,5480
8/26/2016,22:41:40,17272,5480
8/26/2016,22:41:42,17273,5480
8/26/2016,22:41:44,17274,5480
8/26/2016,22:41:46,17274,5480
8/26/2016,22:41:48,17275,5480
8/26/2016,22:41:50,17276,5480
8/26/2016,22:41:52,17276,5480
8/26/2016,22:41:54,17277,5480
8/26/2016,22:41:56,17278,5480
8/26/2016,22:41:58,17278,5480
8/26/2016,22:42:0,17279,5480
8/26/2016,22:42:2,17279,5480
8/26/2016,22:42:4,17280,5480
8/26/2016,22:42:6,17280,5480
8/26/2016,22:42:8,17281,5480
8/26/2016,22:42:10,17282,5480
8/26/2016,22:42:12,17283,5480
8/26/2016,22:42:14,17284,5480
8/26/2016,22:42:16,17284,5480
8/26/2016,22:42:18,17284,5480
8/26/2016,22:42:20,17285,5480
8/26/2016,22:42:22,17286,5480
8/26/2016,22:42:24,17286,5480
8/26/2016,22:42:26,17287,5480
8/26/2016,22:42:28,17288,5480
8/26/2016,22:42:30,17289,5480
8/26/2016,22:42:32,17289,5480
8/26/2016,22:42:34,17290,5480
8/26/2016,22:42:36,17291,5480
8/26/2016,22:42:38,17291,5480
8/26/2016,22:42:40,17292,5480
8/26/2016,22:42:42,17293,5480
8/26/2016,22:42:44,17293,5480
8/26/2016,22:42:46,17294,5480
8/26/2016,22:42:48,17294,5480
8/26/2016,22:42:50,17295,5480
8/26/2016,22:42:52,17296,5480
8/26/2016,22:42:54,17296,5480
8/26/2016,22:42:56,17297,5480
8/26/2016,22:42:58,17297,5480
8/26/2016,22:43:0,17298,5480
8/26/2016,22:43:2,17299,5480
8/26/2016,22:43:4,17300,5480
8/26/2016,22:43:6,17300,5480
8/26/2016,22:43:8,17300,5480
8/26/2016,22:43:10,17301,5480
8/26/2016,22:43:12,17302,5480
8/26/2016,22:43:14,17302,5480
8/26/2016,22:43:16,17303,5480
8/26/2016,22:43:18,17304,5480
8/26/2016,22:43:20,17304,5480
8/26/2016,22:43:22,17305,5480
8/26/2016,22:43:24,17306,5480
8/26/2016,22:43:26,17307,5480
8/26/2016,22:43:28,17307,5480
8/26/2016,22:43:30,17308,5480
8/26/2016,22:43:32,17308,5480
8/26/2016,22:43:34,17309,5480
8/26/2016,22:43:36,17309,5480
8/26/2016,22:43:38,17310,5480
8/26/2016,22:43:40,17311,5480
8/26/2016,22:43:42,17311,5480
8/26/2016,22:43:44,17312,5480
8/26/2016,22:43:46,17313,5480
8/26/2016,22:43:48,17314,5480
8/26/2016,22:43:50,17314,5480
8/26/2016,22:43:52,17315,5480
8/26/2016,22:43:54,17315,5480
8/26/2016,22:43:56,17316,5480
8/26/2016,22:43:58,17317,5480
8/26/2016,22:44:0,17318,5480
8/26/2016,22:44:2,17318,5480
8/26/2016,22:44:4,17319,5480
8/26/2016,22:44:6,17319,5480
8/26/2016,22:44:8,17319,5480
8/26/2016,22:44:10,17320,5480
8/26/2016,22:44:12,17320,5480
8/26/2016,22:44:14,17321,5480
8/26/2016,22:44:16,17322,5480
8/26/2016,22:44:18,17322,5480
8/26/2016,22:44:20,17323,5480
8/26/2016,22:44:22,17324,5480
8/26/2016,22:44:24,17325,5480
8/26/2016,22:44:26,17325,5480
8/26/2016,22:44:28,17326,5480
8/26/2016,22:44:30,17327,5480
8/26/2016,22:44:32,17327,5480
8/26/2016,22:44:34,17328,5480
8/26/2016,22:44:36,17328,5480
8/26/2016,22:44:38,17329,5480
8/26/2016,22:44:40,17330,5480
8/26/2016,22:44:42,17331,5480
8/26/2016,22:44:44,17331,5480
8/26/2016,22:44:46,17332,5480
8/26/2016,22:44:48,17332,5480
8/26/2016,22:44:50,17333,5480
8/26/2016,22:44:52,17333,5480
8/26/2016,22:44:54,17334,5480
8/26/2016,22:44:56,17335,5480
8/26/2016,22:44:58,17335,5480
8/26/2016,22:45:0,17336,5480
8/26/2016,22:45:2,17337,5480
8/26/2016,22:45:4,17337,5480
8/26/2016,22:45:6,17338,5480
8/26/2016,22:45:8,17339,5480
8/26/2016,22:45:10,17339,5480
8/26/2016,22:45:12,17340,5480
8/26/2016,22:45:14,17341,5480
8/26/2016,22:45:16,17342,5480
8/26/2016,22:45:18,17342,5480
8/26/2016,22:45:20,17343,5480
8/26/2016,22:45:22,17343,5480
8/26/2016,22:45:24,17344,5480
8/26/2016,22:45:26,17344,5480
8/26/2016,22:45:28,17345,5480
8/26/2016,22:45:30,17346,5480
8/26/2016,22:45:32,17346,5480
8/26/2016,22:45:34,17347,5480
8/26/2016,22:45:36,17348,5480
8/26/2016,22:45:38,17348,5480
8/26/2016,22:45:40,17349,5480
8/26/2016,22:45:42,17350,5480
8/26/2016,22:45:44,17350,5480
8/26/2016,22:45:46,17351,5480
8/26/2016,22:45:48,17352,5480
8/26/2016,22:45:50,17352,5480
8/26/2016,22:45:52,17353,5480
8/26/2016,22:45:54,17353,5480
8/26/2016,22:45:56,17354,5480
8/26/2016,22:45:58,17355,5480
8/26/2016,22:46:0,17355,5480
8/26/2016,22:46:2,17356,5480
8/26/2016,22:46:4,17357,5480
8/26/2016,22:46:6,17357,5480
8/26/2016,22:46:8,17358,5480
8/26/2016,22:46:10,17358,5480
8/26/2016,22:46:12,17359,5479
8/26/2016,22:46:14,17360,5479
8/26/2016,22:46:16,17360,5480
8/26/2016,22:46:18,17361,5480
8/26/2016,22:46:20,17362,5480
8/26/2016,22:46:22,17362,5480
8/26/2016,22:46:24,17363,5480
8/26/2016,22:46:26,17364,5480
8/26/2016,22:46:28,17364,5480
8/26/2016,22:46:30,17365,5480
8/26/2016,22:46:32,17365,5480
8/26/2016,22:46:34,17366,5480
