8/26/2016,22:41:37,17436,5498
8/26/2016,22:41:39,17437,5498
8/26/2016,22:41:41,17438,5498
8/26/2016,22:41:43,17439,5498
8/26/2016,22:41:45,17440,5498
8/26/2016,22:41:47,17441,5498
8/26/2016,22:41:49,17441,5498
8/26/2016,22:41:51,17443,5497
8/26/2016,22:41:53,17443,5498
8/26/2016,22:41:55,17444,5498
8/26/2016,22:41:57,17445,5498
8/26/2016,22:41:59,17444,5498
8/26/2016,22:42:1,17445,5497
8/26/2016,22:42:3,17446,5498
8/26/2016,22:42:5,17447,5498
8/26/2016,22:42:7,17447,5498
8/26/2016,22:42:9,17448,5498
8/26/2016,22:42:11,17448,5498
8/26/2016,22:42:13,17448,5498
8/26/2016,22:42:15,17449,5497
8/26/2016,22:42:17,17449,5498
8/26/2016,22:42:19,17450,5498
8/26/2016,22:42:21,17450,5498
8/26/2016,22:42:23,17451,5498
8/26/2016,22:42:25,17452,5498
8/26/2016,22:42:27,17453,5498
8/26/2016,22:42:29,17453,5498
8/26/2016,22:42:31,17454,5498
8/26/2016,22:42:33,17455,5498
8/26/2016,22:42:35,17455,5498
8/26/2016,22:42:37,17456,5497
8/26/2016,22:42:39,17457,5498
8/26/2016,22:42:41,17457,5497
8/26/2016,22:42:43,17458,5498
8/26/2016,22:42:45,17458,5498
8/26/2016,22:42:47,17459,5497
8/26/2016,22:42:49,17460,5497
8/26/2016,22:42:51,17461,5498
8/26/2016,22:42:53,17461,5498
8/26/2016,22:42:55,17462,5497
8/26/2016,22:42:57,17462,5497
8/26/2016,22:42:59,17463,5497
8/26/2016,22:43:1,17464,5497
8/26/2016,22:43:3,17464,5498
8/26/2016,22:43:5,17465,5497
8/26/2016,22:43:7,17466,5497
8/26/2016,22:43:9,17467,5497
8/26/2016,22:43:11,17468,5498
8/26/2016,22:43:13,17468,5497
8/26/2016,22:43:15,17469,5498
8/26/2016,22:43:17,17469,5498
8/26/2016,22:43:19,17469,5497
8/26/2016,22:43:21,17470,5498
8/26/2016,22:43:23,17471,5497
8/26/2016,22:43:25,17473,5498
8/26/2016,22:43:27,17474,5498
8/26/2016,22:43:29,17474,5498
8/26/2016,22:43:31,17474,5498
8/26/2016,22:43:33,17474,5498
8/26/2016,22:43:35,17475,5497
8/26/2016,22:43:37,17475,5498
8/26/2016,22:43:39,17476,5498
8/26/2016,22:43:41,17476,5498
8/26/2016,22:43:43,17477,5498
8/26/2016,22:43:45,17478,5498
8/26/2016,22:43:47,17478,5498
8/26/2016,22:43:49,17479,5498
8/26/2016,22:43:51,17479,5497
8/26/2016,22:43:53,17480,5498
8/26/2016,22:43:55,17480,5498
8/26/2016,22:43:57,17481,5498
8/26/2016,22:43:59,17482,5498
8/26/2016,22:44:1,17482,5498
8/26/2016,22:44:3,17483,5498
8/26/2016,22:44:5,17484,5498
8/26/2016,22:44:7,17485,5498
8/26/2016,22:44:9,17485,5498
8/26/2016,22:44:11,17486,5498
8/26/2016,22:44:13,17487,5498
8/26/2016,22:44:15,17487,5498
8/26/2016,22:44:17,17488,5498
8/26/2016,22:44:19,17489,5498
8/26/2016,22:44:21,17489,5498
8/26/2016,22:44:23,17490,5498
8/26/2016,22:44:25,17491,5498
8/26/2016,22:44:27,17492,5498
8/26/2016,22:44:29,17492,5498
8/26/2016,22:44:31,17492,5498
8/26/2016,22:44:33,17493,5498
8/26/2016,22:44:35,17494,5497
8/26/2016,22:44:37,17495,5498
8/26/2016,22:44:39,17495,5498
8/26/2016,22:44:41,17495,5498
8/26/2016,22:44:43,17496,5498
8/26/2016,22:44:45,17496,5498
8/26/2016,22:44:47,17496,5498
8/26/2016,22:44:49,17497,5498
8/26/2016,22:44:51,17498,5498
8/26/2016,22:44:53,17500,5498
8/26/2016,22:44:55,17501,5498
8/26/2016,22:44:57,17501,5498
8/26/2016,22:44:59,17502,5498
8/26/2016,22:45:1,17503,5498
8/26/2016,22:45:3,17503,5498
8/26/2016,22:45:5,17503,5498
8/26/2016,22:45:7,17503,5497
8/26/2016,22:45:9,17504,5498
8/26/2016,22:45:11,17506,5497
8/26/2016,22:45:13,17506,5497
8/26/2016,22:45:15,17506,5497
8/26/2016,22:45:17,17507,5497
8/26/2016,22:45:19,17507,5497
8/26/2016,22:45:21,17508,5498
8/26/2016,22:45:23,17508,5498
8/26/2016,22:45:25,17509,5498
8/26/2016,22:45:27,17510,5498
8/26/2016,22:45:29,17510,5498
8/26/2016,22:45:31,17511,5498
8/26/2016,22:45:33,17512,5498
8/26/2016,22:45:35,17512,5497
8/26/2016,22:45:37,17513,5498
8/26/2016,22:45:39,17513,5498
8/26/2016,22:45:41,17514,5498
8/26/2016,22:45:43,17514,5498
8/26/2016,22:45:45,17514,5498
8/26/2016,22:45:47,17515,5497
8/26/2016,22:45:49,17516,5497
8/26/2016,22:45:51,17517,5498
8/26/2016,22:45:53,17517,5497
8/26/2016,22:45:55,17518,5497
8/26/2016,22:45:57,17519,5497
8/26/2016,22:45:59,17520,5497
8/26/2016,22:46:1,17521,5497
8/26/2016,22:46:3,17521,5497
8/26/2016,22:46:5,17522,5498
8/26/2016,22:46:7,17523,5497
8/26/2016,22:46:9,17523,5498
8/26/2016,22:46:11,17524,5498
8/26/2016,22:46:13,17525,5497
8/26/2016,22:46:15,17526,5498
8/26/2016,22:46:17,17526,5498
8/26/2016,22:46:19,17527,5497
8/26/2016,22:46:21,17527,5497
8/26/2016,22:46:23,17528,5497
8/26/2016,22:46:25,17529,5497
8/26/2016,22:46:27,17530,5498
8/26/2016,22:46:29,17531,5497
8/26/2016,22:46:31,17531,5497
8/26/2016,22:46:33,17531,5497
8/26/2016,22:46:35,17532,5497
8/26/2016,22:46:37,17532,5497
8/26/2016,22:46:39,17533,5498
8/26/2016,22:46:41,17534,5498
8/26/2016,22:46:43,17535,5498
8/26/2016,22:46:45,17535,5498
8/26/2016,22:46:47,17535,5498
8/26/2016,22:46:49,17536,5497
8/26/2016,22:46:51,17537,5498
8/26/2016,22:46:53,17537,5498
8/26/2016,22:46:55,17538,5498
8/26/2016,22:46:57,17539,5498
8/26/2016,22:46:59,17540,5497
8/26/2016,22:47:1,17541,5497
8/26/2016,22:47:3,17541,5497
8/26/2016,22:47:5,17542,5497
8/26/2016,22:47:7,17543,5498
8/26/2016,22:47:9,17544,5498
8/26/2016,22:47:11,17544,5497
8/26/2016,22:47:13,17544,5497
8/26/2016,22:47:15,17544,5497
8/26/2016,22:47:17,17546,5497
8/26/2016,22:47:19,17547,5498
8/26/2016,22:47:21,17547,5497
8/26/2016,22:47:23,17548,5497
8/26/2016,22:47:25,17549,5497
8/26/2016,22:47:27,17550,5498
8/26/2016,22:47:29,17550,5498
8/26/2016,22:47:31,17550,5498
8/26/2016,22:47:33,17550,5497
8/26/2016,22:47:35,17551,5498
8/26/2016,22:47:37,17552,5497
8/26/2016,22:47:39,17552,5497
8/26/2016,22:47:41,17553,5497
8/26/2016,22:47:43,17553,5497
8/26/2016,22:47:45,17554,5497
8/26/2016,22:47:47,17555,5497
8/26/2016,22:47:49,17556,5497
8/26/2016,22:47:51,17556,5497
8/26/2016,22:47:53,17557,5497
8/26/2016,22:47:55,17557,5497
8/26/2016,22:47:57,17559,5497
8/26/2016,22:47:59,17560,5497
8/26/2016,22:48:1,17561,5497
8/26/2016,22:48:3,17561,5497
8/26/2016,22:48:5,17561,5497
8/26/2016,22:48:7,17562,5497
8/26/2016,22:48:9,17563,5497
8/26/2016,22:48:11,17563,5497
8/26/2016,22:48:13,17564,5497
8/26/2016,22:48:15,17565,5497
8/26/2016,22:48:17,17566,5497
8/26/2016,22:48:19,17566,5497
8/26/2016,22:48:21,17567,5497
8/26/2016,22:48:23,17568,5497
8/26/2016,22:48:25,17568,5497
8/26/2016,22:48:27,17569,5497
8/26/2016,22:48:29,17570,5498
8/26/2016,22:48:31,17570,5497
8/26/2016,22:48:33,17571,5498
8/26/2016,22:48:35,17571,5498
8/26/2016,22:48:37,17571,5498
8/26/2016,22:48:39,17571,5497
8/26/2016,22:48:41,17572,5497
8/26/2016,22:48:43,17572,5497
8/26/2016,22:48:45,17572,5497
8/26/2016,22:48:47,17573,5497
8/26/2016,22:48:49,17574,5497
8/26/2016,22:49:14,5497,5497
8/26/2016,22:49:16,17583,5497
8/26/2016,22:49:18,17583,5497
8/26/2016,22:49:20,17584,5497
8/26/2016,22:49:22,17584,5486
8/26/2016,22:49:24,17375,5497
8/26/2016,22:49:26,17586,5498
8/26/2016,22:49:35,5497,5497
8/26/2016,22:49:37,17589,5497
8/26/2016,22:49:39,17590,5497
8/26/2016,22:49:41,17590,5497
8/26/2016,22:49:43,17591,5497
8/26/2016,22:49:45,17593,5497
8/26/2016,22:49:47,17593,5497
8/26/2016,22:49:49,17593,5497
8/26/2016,22:49:51,17594,5497
8/26/2016,22:49:53,17595,5497
8/26/2016,22:49:55,17596,5497
8/26/2016,22:49:57,17596,5498
8/26/2016,22:49:59,17597,5497
8/26/2016,22:50:1,17597,5498
8/26/2016,22:50:3,17598,5497
8/26/2016,22:50:5,17598,5497
8/26/2016,22:50:7,17600,5497
8/26/2016,22:50:9,17600,5497
8/26/2016,22:50:11,17601,5497
8/26/2016,22:50:13,17602,5497
8/26/2016,22:50:15,17603,5497
8/26/2016,22:50:17,17604,5497
8/26/2016,22:50:19,17604,5498
8/26/2016,22:50:21,17604,5497
8/26/2016,22:50:23,17605,5498
8/26/2016,22:50:25,17605,5498
8/26/2016,22:50:27,17606,5497
8/26/2016,22:50:29,17606,5497
8/26/2016,22:50:31,17606,5498
8/26/2016,22:50:33,17607,5497
8/26/2016,22:50:35,17608,5497
8/26/2016,22:50:37,17609,5497
8/26/2016,22:50:39,17610,5497
8/26/2016,22:50:41,17610,5498
8/26/2016,22:50:43,17612,5497
8/26/2016,22:50:45,17612,5498
8/26/2016,22:50:47,17612,5497
8/26/2016,22:50:49,17613,5498
8/26/2016,22:50:51,17615,5498
8/26/2016,22:50:53,17615,5498
8/26/2016,22:50:55,17615,5497
8/26/2016,22:50:57,17615,5497
8/26/2016,22:50:59,17615,5497
8/26/2016,22:51:1,17615,5497
8/26/2016,22:51:3,17616,5498
8/26/2016,22:51:5,17617,5497
8/26/2016,22:51:7,17618,5497
8/26/2016,22:51:9,17619,5498
8/26/2016,22:51:11,17620,5497
8/26/2016,22:51:13,17621,5497
8/26/2016,22:51:15,17622,5497
8/26/2016,22:51:17,17622,5497
8/26/2016,22:51:19,17623,5497
8/26/2016,22:51:21,17623,5497
8/26/2016,22:51:23,17624,5497
8/26/2016,22:51:25,17624,5497
8/26/2016,22:51:27,17624,5497
8/26/2016,22:51:29,17625,5497
8/26/2016,22:51:31,17626,5497
8/26/2016,22:51:33,17627,5498
8/26/2016,22:51:35,17628,5497
8/26/2016,22:51:37,17628,5497
8/26/2016,22:51:39,17629,5498
8/26/2016,22:51:41,17629,5497
8/26/2016,22:51:43,17629,5497
8/26/2016,22:51:45,17630,5498
8/26/2016,22:51:47,17631,5498
8/26/2016,22:51:49,17632,5497
8/26/2016,22:51:51,17633,5497
8/26/2016,22:51:53,17633,5498
8/26/2016,22:51:55,17634,5497
8/26/2016,22:51:57,17635,5497
8/26/2016,22:51:59,17636,5497
8/26/2016,22:52:1,17636,5497
8/26/2016,22:52:3,17637,5497
8/26/2016,22:52:5,17638,5497
8/26/2016,22:52:7,17638,5497
8/26/2016,22:52:9,17639,5497
8/26/2016,22:52:11,17640,5498
8/26/2016,22:52:13,17641,5497
8/26/2016,22:52:15,17641,5497
8/26/2016,22:52:17,17641,5497
8/26/2016,22:52:19,17643,5497
8/26/2016,22:52:21,17644,5497
8/26/2016,22:52:23,17644,5497
8/26/2016,22:52:25,17645,5497
8/26/2016,22:52:27,17645,5497
8/26/2016,22:52:29,17645,5497
8/26/2016,22:52:31,17645,5497
8/26/2016,22:52:33,17646,5497
8/26/2016,22:52:35,17646,5497
8/26/2016,22:52:37,17647,5497
8/26/2016,22:52:39,17647,5497
8/26/2016,22:52:41,17648,5497
8/26/2016,22:52:43,17648,5497
8/26/2016,22:52:45,17650,5497
8/26/2016,22:52:47,17651,5497
8/26/2016,22:52:49,17651,5497
8/26/2016,22:52:51,17652,5497
8/26/2016,22:52:53,17652,5497
8/26/2016,22:52:55,17653,5497
8/26/2016,22:52:57,17654,5497
8/26/2016,22:52:59,17655,5497
8/26/2016,22:53:1,17655,5497
8/26/2016,22:53:3,17656,5498
8/26/2016,22:53:5,17656,5497
8/26/2016,22:53:7,17657,5497
8/26/2016,22:53:9,17658,5497
8/26/2016,22:53:11,17660,5497
8/26/2016,22:53:13,17660,5497
8/26/2016,22:53:15,17661,5497
8/26/2016,22:53:17,17662,5498
8/26/2016,22:53:19,17662,5497
8/26/2016,22:53:21,17662,5497
8/26/2016,22:53:23,17662,5497
8/26/2016,22:53:25,17662,5498
8/26/2016,22:53:27,17663,5497
8/26/2016,22:53:29,17663,5498
8/26/2016,22:53:31,17664,5497
8/26/2016,22:53:33,17665,5497
8/26/2016,22:53:35,17666,5497
8/26/2016,22:53:37,17667,5497
8/26/2016,22:53:39,17668,5498
8/26/2016,22:53:41,17669,5497
8/26/2016,22:53:43,17670,5497
8/26/2016,22:53:45,17671,5497
8/26/2016,22:53:47,17670,5497
8/26/2016,22:53:49,17671,5498
8/26/2016,22:53:51,17671,5497
8/26/2016,22:53:53,17672,5497
8/26/2016,22:53:55,17673,5497
8/26/2016,22:53:57,17674,5498
8/26/2016,22:53:59,17674,5497
8/26/2016,22:54:1,17674,5497
8/26/2016,22:54:3,17675,5498
8/26/2016,22:54:5,17676,5498
8/26/2016,22:54:7,17676,5497
8/26/2016,22:54:9,17676,5498
8/26/2016,22:54:11,17677,5497
8/26/2016,22:54:13,17678,5497
8/26/2016,22:54:15,17679,5497
8/26/2016,22:54:17,17679,5497
8/26/2016,22:54:19,17680,5497
8/26/2016,22:54:21,17681,5498
8/26/2016,22:54:23,17682,5497
8/26/2016,22:54:25,17682,5497
8/26/2016,22:54:27,17683,5498
8/26/2016,22:54:29,17683,5497
8/26/2016,22:54:31,17684,5498
8/26/2016,22:54:33,17684,5498
8/26/2016,22:54:35,17685,5497
8/26/2016,22:54:37,17685,5497
8/26/2016,22:54:39,17686,5497
8/26/2016,22:54:41,17687,5497
8/26/2016,22:54:43,17687,5497
8/26/2016,22:54:45,17688,5497
8/26/2016,22:54:47,17689,5497
8/26/2016,22:54:49,17689,5497
8/26/2016,22:54:51,17690,5497
8/26/2016,22:54:53,17691,5497
8/26/2016,22:54:55,17691,5497
8/26/2016,22:54:57,17692,5497
8/26/2016,22:54:59,17693,5497
8/26/2016,22:55:1,17693,5497
8/26/2016,22:55:3,17694,5497
8/26/2016,22:55:5,17695,5497
8/26/2016,22:55:7,17696,5497
8/26/2016,22:55:9,17696,5497
8/26/2016,22:55:11,17697,5497
8/26/2016,22:55:13,17697,5497
8/26/2016,22:55:15,17698,5497
8/26/2016,22:55:17,17699,5497
8/26/2016,22:55:19,17699,5497
8/26/2016,22:55:21,17700,5497
8/26/2016,22:55:23,17700,5497
8/26/2016,22:55:25,17702,5497
8/26/2016,22:55:27,17703,5497
8/26/2016,22:55:29,17703,5497
8/26/2016,22:55:31,17704,5497
8/26/2016,22:55:33,17704,5498
8/26/2016,22:55:35,17705,5497
8/26/2016,22:55:37,17706,5497
8/26/2016,22:55:39,17706,5497
8/26/2016,22:55:41,17707,5497
8/26/2016,22:55:43,17707,5497
8/26/2016,22:55:45,17707,5497
8/26/2016,22:55:47,17708,5497
8/26/2016,22:55:49,17708,5497
8/26/2016,22:55:51,17710,5498
8/26/2016,22:55:53,17711,5498
8/26/2016,22:55:55,17712,5497
8/26/2016,22:55:57,17713,5497
8/26/2016,22:55:59,17713,5497
8/26/2016,22:56:1,17713,5497
8/26/2016,22:56:3,17714,5497
8/26/2016,22:56:5,17715,5497
8/26/2016,22:56:7,17715,5497
8/26/2016,22:56:9,17715,5497
8/26/2016,22:56:11,17716,5497
8/26/2016,22:56:13,17717,5497
8/26/2016,22:56:15,17718,5497
8/26/2016,22:56:17,17719,5497
8/26/2016,22:56:19,17719,5497
8/26/2016,22:56:21,17719,5497
8/26/2016,22:56:23,17720,5497
8/26/2016,22:56:25,17720,5498
8/26/2016,22:56:27,17721,5497
8/26/2016,22:56:29,17721,5497
8/26/2016,22:56:31,17722,5497
8/26/2016,22:56:33,17722,5497
8/26/2016,22:56:35,17723,5497
8/26/2016,22:56:37,17724,5497
8/26/2016,22:56:39,17724,5497
8/26/2016,22:56:41,17725,5497
8/26/2016,22:56:43,17725,5497
8/26/2016,22:56:45,17726,5497
8/26/2016,22:56:47,17727,5497
8/26/2016,22:56:49,17727,5497
8/26/2016,22:56:51,17728,5497
8/26/2016,22:56:53,17729,5497
8/26/2016,22:56:55,17730,5497
8/26/2016,22:56:57,17730,5498
8/26/2016,22:56:59,17731,5497
8/26/2016,22:57:1,17732,5497
8/26/2016,22:57:3,17733,5497
8/26/2016,22:57:5,17734,5497
8/26/2016,22:57:7,17735,5497
8/26/2016,22:57:9,17736,5497
8/26/2016,22:57:11,17737,5497
8/26/2016,22:57:13,17737,5497
8/26/2016,22:57:15,17737,5497
8/26/2016,22:57:17,17738,5497
8/26/2016,22:57:19,17738,5498
8/26/2016,22:57:21,17739,5497
8/26/2016,22:57:23,17740,5497
8/26/2016,22:57:25,17740,5497
8/26/2016,22:57:27,17741,5497
8/26/2016,22:57:29,17741,5497
8/26/2016,22:57:31,17742,5497
8/26/2016,22:57:33,17742,5497
8/26/2016,22:57:35,17743,5497
8/26/2016,22:57:37,17743,5497
8/26/2016,22:57:39,17745,5497
8/26/2016,22:57:41,17746,5497
8/26/2016,22:57:43,17747,5498
8/26/2016,22:57:45,17747,5497
8/26/2016,22:57:47,17747,5497
8/26/2016,22:57:49,17748,5497
8/26/2016,22:57:51,17749,5497
8/26/2016,22:57:53,17749,5497
8/26/2016,22:57:55,17749,5497
8/26/2016,22:57:57,17750,5497
8/26/2016,22:57:59,17751,5497
8/26/2016,22:58:1,17752,5498
8/26/2016,22:58:3,17752,5497
8/26/2016,22:58:5,17753,5497
8/26/2016,22:58:7,17753,5497
8/26/2016,22:58:9,17753,5498
8/26/2016,22:58:11,17754,5497
8/26/2016,22:58:13,17755,5497
8/26/2016,22:58:15,17755,5497
8/26/2016,22:58:17,17756,5497
8/26/2016,22:58:19,17757,5497
8/26/2016,22:58:21,17757,5497
8/26/2016,22:58:23,17758,5497
8/26/2016,22:58:25,17759,5497
8/26/2016,22:58:27,17761,5497
8/26/2016,22:58:29,17761,5498
8/26/2016,22:58:31,17762,5497
8/26/2016,22:58:33,17762,5497
8/26/2016,22:58:35,17763,5497
8/26/2016,22:58:37,17763,5497
8/26/2016,22:58:39,17763,5497
8/26/2016,22:58:41,17765,5497
8/26/2016,22:58:43,17766,5497
8/26/2016,22:58:45,17767,5497
8/26/2016,22:58:47,17767,5497
8/26/2016,22:58:49,17768,5497
8/26/2016,22:58:51,17769,5497
8/26/2016,22:58:53,17769,5498
8/26/2016,22:58:55,17770,5497
8/26/2016,22:58:57,17771,5497
8/26/2016,22:58:59,17772,5497
8/26/2016,22:59:1,17773,5497
8/26/2016,22:59:3,17774,5497
8/26/2016,22:59:5,17774,5497
8/26/2016,22:59:7,17775,5497
8/26/2016,22:59:9,17775,5497
8/26/2016,22:59:11,17775,5497
8/26/2016,22:59:13,17776,5497
8/26/2016,22:59:15,17776,5497
8/26/2016,22:59:17,17777,5497
8/26/2016,22:59:19,17777,5497
8/26/2016,22:59:21,17778,5497
8/26/2016,22:59:23,17778,5497
8/26/2016,22:59:25,17778,5497
8/26/2016,22:59:27,17779,5497
8/26/2016,22:59:29,17779,5497
8/26/2016,22:59:31,17779,5497
8/26/2016,22:59:33,17780,5497
8/26/2016,22:59:35,17781,5497
8/26/2016,22:59:37,17782,5497
8/26/2016,22:59:39,17784,5498
8/26/2016,22:59:41,17785,5497
8/26/2016,22:59:43,17786,5497
8/26/2016,22:59:45,17786,5497
8/26/2016,22:59:47,17786,5498
8/26/2016,22:59:49,17787,5497
8/26/2016,22:59:51,17788,5497
8/26/2016,22:59:53,17788,5497
8/26/2016,22:59:55,17789,5497
8/26/2016,22:59:57,17790,5497
8/26/2016,22:59:59,17790,5497
8/26/2016,23:0:1,17791,5498
8/26/2016,23:0:3,17791,5497
8/26/2016,23:0:5,17792,5497
8/26/2016,23:0:7,17793,5497
8/26/2016,23:0:9,17793,5497
8/26/2016,23:0:11,17794,5497
8/26/2016,23:0:13,17795,5497
8/26/2016,23:0:15,17796,5497
8/26/2016,23:0:17,17797,5497
8/26/2016,23:0:19,17797,5497
8/26/2016,23:0:21,17797,5497
8/26/2016,23:0:23,17797,5497
8/26/2016,23:0:25,17798,5497
8/26/2016,23:0:27,17799,5497
8/26/2016,23:0:29,17800,5497
8/26/2016,23:0:31,17800,5497
8/26/2016,23:0:33,17801,5497
8/26/2016,23:0:35,17801,5497
8/26/2016,23:0:37,17802,5497
8/26/2016,23:0:39,17802,5497
8/26/2016,23:0:41,17803,5497
8/26/2016,23:0:43,17803,5497
8/26/2016,23:0:45,17804,5498
8/26/2016,23:0:47,17805,5497
8/26/2016,23:0:49,17806,5497
8/26/2016,23:0:51,17806,5497
8/26/2016,23:0:53,17807,5497
8/26/2016,23:0:55,17808,5497
8/26/2016,23:0:57,17809,5497
8/26/2016,23:0:59,17809,5497
8/26/2016,23:1:1,17810,5497
8/26/2016,23:1:3,17812,5497
8/26/2016,23:1:5,17812,5497
8/26/2016,23:1:7,17813,5498
8/26/2016,23:1:9,17813,5497
8/26/2016,23:1:11,17814,5497
8/26/2016,23:1:13,17815,5497
8/26/2016,23:1:15,17815,5497
8/26/2016,23:1:17,17816,5497
8/26/2016,23:1:19,17816,5497
8/26/2016,23:1:21,17817,5497
8/26/2016,23:1:23,17817,5497
8/26/2016,23:1:25,17818,5497
8/26/2016,23:1:27,17818,5497
