8/26/2016,18:27:22,5494,5494
8/26/2016,18:27:24,5216,5494
8/26/2016,18:27:26,5215,5494
8/26/2016,18:27:28,5215,5494
8/26/2016,18:27:30,5032,5494
8/26/2016,18:27:32,4854,5494
8/26/2016,18:27:34,4874,5494
8/26/2016,18:27:36,4906,5494
8/26/2016,22:34:53,5494,5494
8/26/2016,22:34:55,5253,5494
8/26/2016,22:34:57,5252,5494
8/26/2016,22:34:59,5250,5494
8/26/2016,22:35:1,5249,5494
8/26/2016,22:35:3,5247,5494
8/26/2016,22:35:5,5243,5494
8/26/2016,22:35:7,5240,5494
8/26/2016,22:35:9,5247,5494
8/26/2016,22:35:11,5261,5494
8/26/2016,22:35:13,5276,5494
8/26/2016,22:35:15,5303,5494
8/26/2016,22:35:17,6134,5494
8/26/2016,22:35:19,9549,5494
8/26/2016,22:35:21,12459,5494
8/26/2016,22:35:23,14215,5494
8/26/2016,22:35:25,15262,5494
8/26/2016,22:35:27,15976,5494
8/26/2016,22:35:29,16442,5494
8/26/2016,22:35:31,16681,5494
8/26/2016,22:35:33,16830,5494
8/26/2016,22:35:35,16934,5494
8/26/2016,22:35:37,17014,5494
8/26/2016,22:35:39,17072,5494
8/26/2016,22:35:41,17110,5494
8/26/2016,22:35:43,17138,5494
8/26/2016,22:35:45,17153,5494
8/26/2016,22:35:47,17163,5494
8/26/2016,22:35:49,17170,5494
8/26/2016,22:35:51,17175,5494
8/26/2016,22:35:53,17178,5494
8/26/2016,22:35:55,17180,5494
8/26/2016,22:35:57,17182,5494
8/26/2016,22:35:59,17184,5494
8/26/2016,22:36:1,17185,5494
8/26/2016,22:36:3,17186,5494
8/26/2016,22:36:5,17186,5494
8/26/2016,22:36:7,17187,5494
8/26/2016,22:36:9,17188,5494
8/26/2016,22:36:11,17188,5494
8/26/2016,22:36:13,17189,5494
8/26/2016,22:36:15,17190,5494
8/26/2016,22:36:17,17191,5494
8/26/2016,22:36:19,17191,5494
8/26/2016,22:36:21,17193,5494
8/26/2016,22:36:23,17193,5494
8/26/2016,22:36:25,17194,5494
8/26/2016,22:36:27,17195,5494
8/26/2016,22:36:29,17195,5494
8/26/2016,22:36:31,17196,5494
8/26/2016,22:36:33,17196,5494
8/26/2016,22:36:35,17197,5494
8/26/2016,22:36:37,17197,5494
8/26/2016,22:36:39,17198,5494
8/26/2016,22:36:41,17199,5494
8/26/2016,22:36:43,17200,5494
8/26/2016,22:36:45,17200,5494
8/26/2016,22:36:47,17201,5494
8/26/2016,22:36:49,17201,5494
8/26/2016,22:36:51,17202,5494
8/26/2016,22:36:53,17202,5494
8/26/2016,22:36:55,17203,5494
8/26/2016,22:36:57,17203,5494
8/26/2016,22:36:59,17204,5494
8/26/2016,22:37:1,17205,5494
8/26/2016,22:37:3,17206,5494
8/26/2016,22:37:5,17207,5494
8/26/2016,22:37:7,17208,5494
8/26/2016,22:37:9,17208,5494
8/26/2016,22:37:11,17209,5494
8/26/2016,22:37:13,17210,5494
8/26/2016,22:37:15,17211,5494
8/26/2016,22:37:17,17212,5494
8/26/2016,22:37:19,17212,5494
8/26/2016,22:37:21,17212,5494
8/26/2016,22:37:23,17213,5494
8/26/2016,22:37:25,17213,5494
8/26/2016,22:37:27,17214,5494
8/26/2016,22:37:29,17214,5494
8/26/2016,22:37:31,17215,5494
8/26/2016,22:37:33,17216,5494
8/26/2016,22:37:35,17216,5494
8/26/2016,22:37:37,17217,5494
8/26/2016,22:37:39,17217,5494
8/26/2016,22:37:41,17217,5494
8/26/2016,22:37:43,17219,5494
8/26/2016,22:37:45,17220,5494
8/26/2016,22:37:47,17220,5494
8/26/2016,22:37:49,17221,5494
8/26/2016,22:37:51,17222,5494
8/26/2016,22:37:53,17222,5494
8/26/2016,22:37:55,17223,5494
8/26/2016,22:37:57,17223,5494
8/26/2016,22:37:59,17224,5494
8/26/2016,22:38:1,17224,5494
8/26/2016,22:38:3,17225,5494
8/26/2016,22:38:5,17225,5494
8/26/2016,22:38:7,17226,5494
8/26/2016,22:38:9,17226,5494
8/26/2016,22:38:11,17227,5494
8/26/2016,22:38:13,17227,5494
8/26/2016,22:38:15,17228,5494
8/26/2016,22:38:17,17229,5494
8/26/2016,22:38:19,17229,5494
8/26/2016,22:38:21,17230,5494
8/26/2016,22:38:23,17230,5494
8/26/2016,22:38:25,17231,5494
8/26/2016,22:38:27,17232,5494
8/26/2016,22:38:29,17233,5494
8/26/2016,22:38:31,17234,5494
8/26/2016,22:38:33,17235,5494
8/26/2016,22:38:35,17235,5494
8/26/2016,22:38:37,17236,5494
8/26/2016,22:38:39,17236,5494
8/26/2016,22:38:41,17237,5494
8/26/2016,22:38:43,17238,5494
8/26/2016,22:38:45,17238,5494
8/26/2016,22:38:47,17239,5494
8/26/2016,22:38:49,17240,5494
8/26/2016,22:38:51,17240,5494
8/26/2016,22:38:53,17240,5494
8/26/2016,22:38:55,17240,5494
8/26/2016,22:38:57,17241,5494
8/26/2016,22:38:59,17241,5494
8/26/2016,22:39:1,17242,5494
8/26/2016,22:39:3,17243,5494
8/26/2016,22:39:5,17244,5494
8/26/2016,22:39:7,17244,5494
8/26/2016,22:39:9,17245,5494
8/26/2016,22:39:11,17246,5494
8/26/2016,22:39:13,17246,5494
8/26/2016,22:39:15,17247,5494
8/26/2016,22:39:17,17248,5494
8/26/2016,22:39:19,17249,5494
8/26/2016,22:39:21,17250,5494
8/26/2016,22:39:23,17250,5494
8/26/2016,22:39:25,17251,5494
8/26/2016,22:39:27,17251,5494
8/26/2016,22:39:29,17252,5494
8/26/2016,22:39:31,17252,5494
8/26/2016,22:39:33,17253,5494
8/26/2016,22:39:35,17253,5494
8/26/2016,22:39:37,17254,5494
8/26/2016,22:39:39,17255,5494
8/26/2016,22:39:41,17255,5494
8/26/2016,22:39:43,17256,5494
8/26/2016,22:39:45,17256,5494
8/26/2016,22:39:47,17257,5494
8/26/2016,22:39:49,17258,5494
8/26/2016,22:39:51,17258,5494
8/26/2016,22:39:53,17259,5494
8/26/2016,22:39:55,17260,5494
8/26/2016,22:39:57,17261,5494
8/26/2016,22:39:59,17261,5494
8/26/2016,22:40:1,17262,5494
8/26/2016,22:40:3,17263,5494
8/26/2016,22:40:5,17263,5494
8/26/2016,22:40:7,17263,5494
8/26/2016,22:40:9,17264,5494
8/26/2016,22:40:11,17265,5494
8/26/2016,22:40:13,17265,5494
8/26/2016,22:40:15,17265,5494
8/26/2016,22:40:17,17266,5494
8/26/2016,22:40:19,17267,5494
8/26/2016,22:40:21,17268,5494
8/26/2016,22:40:23,17269,5494
8/26/2016,22:40:25,17270,5494
8/26/2016,22:40:27,17270,5494
8/26/2016,22:40:29,17271,5494
8/26/2016,22:40:31,17271,5494
8/26/2016,22:40:33,17272,5494
8/26/2016,22:40:35,17272,5494
8/26/2016,22:40:37,17273,5494
8/26/2016,22:40:39,17274,5494
8/26/2016,22:40:41,17275,5494
