,time,pressure,ttp_temp,ttp_temp_ADC,sst_temp,sst_temp_ADC,temp_ref,par,fluor,tilt,TTS,GPSLat,GPSLon,GPSDate,GPSTime,TTF,Max_Tilt,datetime,id,dep_lat,dep_lon
0,1591131600.0,0.05706787109375,22.31815262730771,9669,18.17638623180102,11784,8502,105.47876712328767,0,3,5,47.687828,-122.258815,20620,21010209,36,9221,2020-06-02 21:00:00,2010,47.687,122.259
1,1591142400.0,0.06195068359375,14.682738124105754,13688,17.331368344938028,12230,8502,55.066849315068495,0,2,5,47.687784,-122.258975,30620,10130,36,9228,2020-06-03 00:00:00,2010,47.687,122.259
2,1591143647.0,0.06195068359375,16.51523813797047,12575,17.3889375623516,12199,8502,186.058602739726,0,5,50,47.687788,-122.258903,30620,212709,15,3852,2020-06-03 00:20:47,2010,47.687,122.259
3,1591153200.0,0.06134033203125,18.810141374918828,11322,17.463471896307908,12159,8502,25.592219178082193,0,3,5,47.687764,-122.258895,30620,3010109,36,9220,2020-06-03 03:00:00,2010,47.687,122.259
4,1591164000.0,0.0628662109375,14.48589708353461,13814,17.19462718007094,12304,8502,0.019808219178082193,0,3,5,47.68776,-122.258911,30620,6010130,36,9220,2020-06-03 06:00:00,2010,47.687,122.259
5,1591174800.0,0.06317138671875,13.04648225720905,14776,16.99858599452483,12411,8502,0.019808219178082193,0,2,5,47.687804,-122.258903,30620,9010230,36,9220,2020-06-03 09:00:00,2010,47.687,122.259
6,1591185600.0,0.06256103515625,12.044569944934437,15490,16.89495209776186,12468,8502,0.5546301369863014,0,3,5,47.687816,-122.258935,30620,12010209,36,9225,2020-06-03 12:00:00,2010,47.687,122.259
7,1591196400.0,0.06378173828125,12.857213337011046,14908,16.734232514897144,12557,8502,48.03493150684932,0,5,5,47.687796,-122.258967,30620,15010130,36,9224,2020-06-03 15:00:00,2010,47.687,122.259
8,1591207200.0,0.0616455078125,24.38573141174794,8823,17.000409061423227,12410,8502,540.6851506849316,0,6,5,47.68774,-122.258975,30620,18010130,36,9226,2020-06-03 18:00:00,2010,47.687,122.259
9,1591218000.0,0.05218505859375,42.80218902037876,4082,18.807896707811494,11463,8501,540.6653424657534,0,4,5,47.687756,-122.258887,30620,21010130,36,9222,2020-06-03 21:00:00,2010,47.687,122.259
10,1591219372.0,0.05126953125,42.77141668107481,4087,18.84792122088112,11443,8501,540.6851506849316,0,4,50,47.687832,-122.258855,30620,21235708,39,9990,2020-06-03 21:22:52,2010,47.687,122.259
11,1591228800.0,0.05157470703125,24.780871393210703,8671,19.1283561907278,11304,8502,277.75084931506854,0,3,5,47.687764,-122.258951,40620,10130,36,9235,2020-06-04 00:00:00,2010,47.687,122.259
12,1591239600.0,0.05584716796875,17.024541344820193,12284,18.811895506970814,11461,8502,16.520054794520547,0,4,5,47.687792,-122.258855,40620,3010109,36,9228,2020-06-04 03:00:00,2010,47.687,122.259
13,1591250400.0,0.0579833984375,15.114695265368198,13416,18.44147251423061,11648,8502,0.019808219178082193,0,2,5,47.687752,-122.258943,40620,6010130,36,9228,2020-06-04 06:00:00,2010,47.687,122.259
