,time,pressure,fr_temp,fr_temp_ADC,sr_temp,sr_temp_ADC,temp_ref,par,fluor,tilt,datetime,depth_m,id,dep_lat,dep_lon
25,1440,0.0244140625,25.34535868554559,8447,25.38642210579468,8534,8522,0.0,0,177,2021-08-03 19:24:00,0.24246022049741212,M8poptop,47.68,-122.25
26,1500,0.02410888671875,25.34535868554559,8447,25.383677919084846,8535,8522,0.0,0,177,2021-08-03 19:25:00,0.23942946774119445,M8poptop,47.68,-122.25
27,1628015303,-4.8675537109375,-3.1633175272349376,32767,-3.740917085509466,32767,8527,0.0,0,178,2073-03-06 13:28:23,-48.34050646167154,M8poptop,47.68,-122.25
28,0,0.02471923828125,23.793315145331405,9043,23.947151598372955,9077,8522,0.0,0,178,2021-08-03 19:00:00,0.24549097325362976,M8poptop,47.68,-122.25
29,60,0.02471923828125,23.808358318047738,9037,23.947151598372955,9077,8522,0.0,0,178,2021-08-03 19:01:00,0.24549097325362976,M8poptop,47.68,-122.25
30,120,0.02471923828125,23.81839336449366,9033,23.949712589527508,9076,8522,0.0,0,178,2021-08-03 19:02:00,0.24549097325362976,M8poptop,47.68,-122.25
31,180,0.0244140625,23.81839336449366,9033,23.947151598372955,9077,8522,0.0,0,178,2021-08-03 19:03:00,0.24246022049741212,M8poptop,47.68,-122.25
32,240,0.0250244140625,23.825922941634758,9030,23.95483552160681,9074,8522,0.0,0,178,2021-08-03 19:04:00,0.24852172600984743,M8poptop,47.68,-122.25
33,300,0.0244140625,23.835966771376548,9026,23.95995972054169,9072,8522,0.0,0,178,2021-08-03 19:05:00,0.24246022049741212,M8poptop,47.68,-122.25
34,360,0.02410888671875,23.838478513870655,9025,23.962522295265956,9071,8522,0.0,0,178,2021-08-03 19:06:00,0.23942946774119445,M8poptop,47.68,-122.25
35,420,0.0244140625,23.846015626684107,9022,23.96508518692724,9070,8522,0.0,0,178,2021-08-03 19:07:00,0.24246022049741212,M8poptop,47.68,-122.25
36,480,0.02471923828125,23.835966771376548,9026,23.962522295265956,9071,8522,0.0,0,178,2021-08-03 19:08:00,0.24549097325362976,M8poptop,47.68,-122.25
37,540,0.02410888671875,23.840990570536974,9024,23.96764839560001,9069,8522,0.0,0,178,2021-08-03 19:09:00,0.23942946774119445,M8poptop,47.68,-122.25
38,600,0.02410888671875,23.84852862631385,9021,23.97021192135884,9068,8522,0.0,0,178,2021-08-03 19:10:00,0.23942946774119445,M8poptop,47.68,-122.25
39,660,0.0250244140625,23.861098343004983,9016,23.97277576427814,9067,8522,0.0,0,178,2021-08-03 19:11:00,0.24852172600984743,M8poptop,47.68,-122.25
40,720,0.0244140625,23.86612843306034,9014,23.975339924432376,9066,8522,0.0,0,178,2021-08-03 19:12:00,0.24246022049741212,M8poptop,47.68,-122.25
41,780,0.02410888671875,23.861098343004983,9016,23.975339924432376,9066,8522,0.0,0,178,2021-08-03 19:13:00,0.23942946774119445,M8poptop,47.68,-122.25
42,840,0.02410888671875,23.856069512321767,9018,23.975339924432376,9066,8522,0.0,0,178,2021-08-03 19:14:00,0.23942946774119445,M8poptop,47.68,-122.25
43,900,0.0244140625,23.861098343004983,9016,23.977904401896183,9065,8522,0.0,0,178,2021-08-03 19:15:00,0.24246022049741212,M8poptop,47.68,-122.25
44,960,0.02410888671875,23.88374367443845,9007,23.988165486338573,9061,8522,0.0,0,178,2021-08-03 19:16:00,0.23942946774119445,M8poptop,47.68,-122.25
45,1020,0.0244140625,23.89885475691392,9001,23.995864635077055,9058,8522,0.0,0,178,2021-08-03 19:17:00,0.24246022049741212,M8poptop,47.68,-122.25
46,1080,0.0244140625,23.88626139895746,9006,24.00099899031227,9056,8522,0.0,0,178,2021-08-03 19:18:00,0.24246022049741212,M8poptop,47.68,-122.25
47,1140,0.02410888671875,23.87870917187331,9009,23.998431653703904,9057,8522,0.0,0,178,2021-08-03 19:19:00,0.23942946774119445,M8poptop,47.68,-122.25
48,1200,0.0244140625,23.88374367443845,9007,23.998431653703904,9057,8522,0.0,0,178,2021-08-03 19:20:00,0.24246022049741212,M8poptop,47.68,-122.25
49,1260,0.0244140625,23.908935130212456,8997,24.008702908775376,9053,8522,0.0,0,178,2021-08-03 19:21:00,0.24246022049741212,M8poptop,47.68,-122.25
50,1320,0.0244140625,23.911456014014448,8996,24.016409691767308,9050,8522,0.0,0,178,2021-08-03 19:22:00,0.24246022049741212,M8poptop,47.68,-122.25
51,1380,0.02471923828125,23.906414562676503,8998,24.01897925634296,9049,8522,0.0,0,178,2021-08-03 19:23:00,0.24549097325362976,M8poptop,47.68,-122.25
52,1440,0.02471923828125,23.9038943113315,8999,24.01897925634296,9049,8522,0.0,0,178,2021-08-03 19:24:00,0.24549097325362976,M8poptop,47.68,-122.25
53,1500,0.02410888671875,23.92406517964747,8991,24.026689861854322,9046,8522,0.0,0,178,2021-08-03 19:25:00,0.23942946774119445,M8poptop,47.68,-122.25
54,1560,0.02410888671875,23.92911106239592,8989,24.03440333661871,9043,8522,0.0,0,178,2021-08-03 19:26:00,0.23942946774119445,M8poptop,47.68,-122.25
55,1620,0.02471923828125,23.92911106239592,8989,24.03954724815918,9041,8522,0.0,0,178,2021-08-03 19:27:00,0.24549097325362976,M8poptop,47.68,-122.25
56,1680,0.0244140625,23.913977214157796,8995,24.03440333661871,9043,8522,0.0,0,178,2021-08-03 19:28:00,0.24246022049741212,M8poptop,47.68,-122.25
57,1740,0.02349853515625,23.908935130212456,8997,24.03440333661871,9043,8522,0.0,0,178,2021-08-03 19:29:00,0.23336796222875916,M8poptop,47.68,-122.25
58,1800,0.02471923828125,23.913977214157796,8995,24.03183185943294,9044,8522,0.0,0,178,2021-08-03 19:30:00,0.24549097325362976,M8poptop,47.68,-122.25
59,1860,0.02410888671875,23.913977214157796,8995,24.029260701203157,9045,8522,0.0,0,178,2021-08-03 19:31:00,0.23942946774119445,M8poptop,47.68,-122.25
60,1920,0.02471923828125,23.91649873071748,8994,24.029260701203157,9045,8522,0.0,0,178,2021-08-03 19:32:00,0.24549097325362976,M8poptop,47.68,-122.25
61,1980,0.02410888671875,23.92911106239592,8989,24.03440333661871,9043,8522,0.0,0,178,2021-08-03 19:33:00,0.23942946774119445,M8poptop,47.68,-122.25
62,2040,0.02410888671875,23.926587962625263,8990,24.03954724815918,9041,8522,0.0,0,178,2021-08-03 19:34:00,0.23942946774119445,M8poptop,47.68,-122.25
63,2100,0.02410888671875,23.93920663091302,8985,24.04211968266418,9040,8522,0.0,0,177,2021-08-03 19:35:00,0.23942946774119445,M8poptop,47.68,-122.25
64,2160,0.0244140625,23.936682263217733,8986,24.047265509519832,9038,8522,0.0,0,177,2021-08-03 19:36:00,0.24246022049741212,M8poptop,47.68,-122.25
65,2220,0.02410888671875,23.92406517964747,8991,24.044692436425976,9039,8522,0.0,0,178,2021-08-03 19:37:00,0.23942946774119445,M8poptop,47.68,-122.25
66,2280,0.02410888671875,23.93415821261675,8987,24.044692436425976,9039,8522,0.0,0,178,2021-08-03 19:38:00,0.23942946774119445,M8poptop,47.68,-122.25
67,2340,0.0244140625,23.951833228445594,8980,24.05241261400471,9036,8522,0.0,0,178,2021-08-03 19:39:00,0.24246022049741212,M8poptop,47.68,-122.25
68,2400,0.02471923828125,23.964467764663937,8975,24.05756099672135,9034,8522,0.0,0,178,2021-08-03 19:40:00,0.24549097325362976,M8poptop,47.68,-122.25
69,2460,0.02410888671875,23.9695238041013,8973,24.062710658272636,9032,8522,0.0,0,178,2021-08-03 19:41:00,0.23942946774119445,M8poptop,47.68,-122.25
70,2520,0.0244140625,23.956886089761383,8978,24.0652859687998,9031,8522,0.0,0,178,2021-08-03 19:42:00,0.24246022049741212,M8poptop,47.68,-122.25
71,2580,0.02410888671875,23.949307274146577,8981,24.062710658272636,9032,8522,0.0,0,178,2021-08-03 19:43:00,0.23942946774119445,M8poptop,47.68,-122.25
72,2640,0.02410888671875,23.956886089761383,8978,24.0652859687998,9031,8522,0.0,0,178,2021-08-03 19:44:00,0.23942946774119445,M8poptop,47.68,-122.25
73,2700,0.02349853515625,23.97205230089787,8972,24.070437549734436,9029,8522,0.0,0,177,2021-08-03 19:45:00,0.23336796222875916,M8poptop,47.68,-122.25
74,2760,0.02410888671875,23.98469955869234,8967,24.0807445532393,9025,8522,0.0,0,178,2021-08-03 19:46:00,0.23942946774119445,M8poptop,47.68,-122.25
75,2820,0.0244140625,23.97205230089787,8972,24.078167321969772,9026,8522,0.0,0,178,2021-08-03 19:47:00,0.24246022049741212,M8poptop,47.68,-122.25
76,2880,0.0238037109375,23.98469955869234,8967,24.0807445532393,9025,8522,0.0,0,178,2021-08-03 19:48:00,0.2363987149849768,M8poptop,47.68,-122.25
77,2940,0.0244140625,23.989760691005245,8965,24.0858999770187,9023,8522,0.0,0,178,2021-08-03 19:49:00,0.24246022049741212,M8poptop,47.68,-122.25
78,3000,0.0244140625,24.01001797371225,8957,24.09879414723389,9018,8522,0.0,0,178,2021-08-03 19:50:00,0.24246022049741212,M8poptop,47.68,-122.25
79,3060,0.02410888671875,23.98469955869234,8967,24.091056682956207,9021,8522,0.0,0,178,2021-08-03 19:51:00,0.23942946774119445,M8poptop,47.68,-122.25
80,3120,0.02471923828125,23.9745811158474,8971,24.0858999770187,9023,8522,0.0,0,178,2021-08-03 19:52:00,0.24549097325362976,M8poptop,47.68,-122.25
81,3180,0.02410888671875,23.979639700508812,8969,24.0858999770187,9023,8522,0.0,0,178,2021-08-03 19:53:00,0.23942946774119445,M8poptop,47.68,-122.25
82,3240,0.02410888671875,23.99229173515016,8964,24.08847816967983,9022,8522,0.0,0,178,2021-08-03 19:54:00,0.23942946774119445,M8poptop,47.68,-122.25
83,3300,0.02410888671875,24.01255157006989,8956,24.096214671657492,9019,8522,0.0,0,178,2021-08-03 19:55:00,0.23942946774119445,M8poptop,47.68,-122.25
84,3360,0.02410888671875,24.01508548579676,8955,24.103954061217223,9016,8522,0.0,0,178,2021-08-03 19:56:00,0.23942946774119445,M8poptop,47.68,-122.25
85,3420,0.02410888671875,24.01001797371225,8957,24.103954061217223,9016,8522,0.0,0,178,2021-08-03 19:57:00,0.23942946774119445,M8poptop,47.68,-122.25
86,3480,0.0238037109375,24.017619720969265,8954,24.10653449977582,9015,8522,0.0,0,178,2021-08-03 19:58:00,0.2363987149849768,M8poptop,47.68,-122.25
87,3540,0.02471923828125,24.03536831806207,8947,24.11944151127409,9010,8522,0.0,0,178,2021-08-03 19:59:00,0.24549097325362976,M8poptop,47.68,-122.25
88,3600,0.02410888671875,24.03536831806207,8947,24.124606566020475,9008,8522,0.0,0,178,2021-08-03 20:00:00,0.23942946774119445,M8poptop,47.68,-122.25
89,3660,0.02410888671875,24.04297965899235,8944,24.129772907477445,9006,8522,0.0,0,178,2021-08-03 20:01:00,0.23942946774119445,M8poptop,47.68,-122.25
90,3720,0.02349853515625,24.04297965899235,8944,24.134940536253907,9004,8522,0.0,0,178,2021-08-03 20:02:00,0.23336796222875916,M8poptop,47.68,-122.25
91,3780,0.02410888671875,24.048055487581678,8942,24.14010945295894,9002,8522,0.0,0,178,2021-08-03 20:03:00,0.23942946774119445,M8poptop,47.68,-122.25
92,3840,0.02410888671875,24.053132597927856,8940,24.14527965820224,9000,8522,0.0,0,178,2021-08-03 20:04:00,0.23942946774119445,M8poptop,47.68,-122.25
93,3900,0.02410888671875,24.022689149955966,8952,24.132356560912683,9005,8522,0.0,0,178,2021-08-03 20:05:00,0.23942946774119445,M8poptop,47.68,-122.25
94,3960,0.02410888671875,24.027759857640433,8950,24.134940536253907,9004,8522,0.0,0,178,2021-08-03 20:06:00,0.23942946774119445,M8poptop,47.68,-122.25
95,4020,0.02410888671875,24.048055487581678,8942,24.142694394475257,9001,8522,0.0,0,178,2021-08-03 20:07:00,0.23942946774119445,M8poptop,47.68,-122.25
96,4080,0.0238037109375,24.048055487581678,8942,24.14786524421652,8999,8522,0.0,0,178,2021-08-03 20:08:00,0.2363987149849768,M8poptop,47.68,-122.25
97,4140,0.0238037109375,24.048055487581678,8942,24.14786524421652,8999,8522,0.0,0,178,2021-08-03 20:09:00,0.2363987149849768,M8poptop,47.68,-122.25
98,4200,0.02410888671875,24.075995472674435,8931,24.160798011265058,8994,8522,0.0,0,178,2021-08-03 20:10:00,0.23942946774119445,M8poptop,47.68,-122.25
99,4260,0.0238037109375,24.081079643653425,8929,24.168561543826456,8991,8522,0.0,0,178,2021-08-03 20:11:00,0.2363987149849768,M8poptop,47.68,-122.25
100,4320,0.0244140625,24.070912586829593,8933,24.168561543826456,8991,8522,0.0,0,178,2021-08-03 20:12:00,0.24246022049741212,M8poptop,47.68,-122.25
101,4380,0.02349853515625,24.073453869148693,8932,24.171150033861068,8990,8522,0.0,0,178,2021-08-03 20:13:00,0.23336796222875916,M8poptop,47.68,-122.25
102,4440,0.0238037109375,24.091251843476016,8925,24.18150722527804,8986,8522,0.0,0,178,2021-08-03 20:14:00,0.2363987149849768,M8poptop,47.68,-122.25
103,4500,0.02410888671875,24.098884371400743,8922,24.18927851382847,8983,8522,0.0,0,178,2021-08-03 20:15:00,0.23942946774119445,M8poptop,47.68,-122.25
104,4560,0.02410888671875,24.10397433310584,8920,24.197052714669212,8980,8522,0.0,0,178,2021-08-03 20:16:00,0.23942946774119445,M8poptop,47.68,-122.25
105,4620,0.02410888671875,24.106519797116448,8919,24.2022371341925,8978,8522,0.0,0,178,2021-08-03 20:17:00,0.23942946774119445,M8poptop,47.68,-122.25
106,4680,0.023193359375,24.114158122707465,8916,24.210016193458216,8975,8522,0.0,0,178,2021-08-03 20:18:00,0.2303372094725415,M8poptop,47.68,-122.25
107,4740,0.0238037109375,24.121799350260062,8913,24.215203853853325,8973,8522,0.0,0,178,2021-08-03 20:19:00,0.2363987149849768,M8poptop,47.68,-122.25
108,4800,0.023193359375,24.126895115193918,8911,24.222987777312653,8970,8522,0.0,0,178,2021-08-03 20:20:00,0.2303372094725415,M8poptop,47.68,-122.25
109,4860,0.0238037109375,24.17792388890348,8891,24.248955298745273,8960,8522,0.0,0,178,2021-08-03 20:21:00,0.2363987149849768,M8poptop,47.68,-122.25
110,4920,0.02471923828125,24.19070133184897,8886,24.267151918069885,8953,8522,0.0,0,178,2021-08-03 20:22:00,0.24549097325362976,M8poptop,47.68,-122.25
111,4980,0.02410888671875,24.17792388890348,8891,24.274955356190446,8950,8522,0.0,0,178,2021-08-03 20:23:00,0.23942946774119445,M8poptop,47.68,-122.25
112,5040,0.02349853515625,24.165154555497793,8896,24.277557154396845,8949,8522,0.0,0,178,2021-08-03 20:24:00,0.23336796222875916,M8poptop,47.68,-122.25
113,5100,0.023193359375,24.16260166110385,8897,24.280159278815745,8948,8522,0.0,0,178,2021-08-03 20:25:00,0.2303372094725415,M8poptop,47.68,-122.25
114,5160,0.0238037109375,24.175369373771048,8892,24.285364506601695,8946,8522,0.0,0,178,2021-08-03 20:26:00,0.2363987149849768,M8poptop,47.68,-122.25
115,5220,0.0238037109375,24.18814519402855,8887,24.290571040169993,8944,8522,0.0,0,178,2021-08-03 20:27:00,0.2363987149849768,M8poptop,47.68,-122.25
116,5280,0.0238037109375,24.19581458188378,8884,24.29838329022533,8941,8522,0.0,0,178,2021-08-03 20:28:00,0.2363987149849768,M8poptop,47.68,-122.25
117,5340,0.02349853515625,24.18558938090183,8888,24.295778880142734,8942,8522,0.0,0,178,2021-08-03 20:29:00,0.23336796222875916,M8poptop,47.68,-122.25
118,5400,0.02410888671875,24.22396070623057,8873,24.316623316536436,8934,8522,0.0,0,178,2021-08-03 20:30:00,0.23942946774119445,M8poptop,47.68,-122.25
119,5460,0.023193359375,24.226521397979127,8872,24.32705338936762,8930,8522,0.0,0,178,2021-08-03 20:31:00,0.2303372094725415,M8poptop,47.68,-122.25
120,5520,0.023193359375,24.213721196351628,8877,24.329661726612244,8929,8522,0.0,0,178,2021-08-03 20:32:00,0.2303372094725415,M8poptop,47.68,-122.25
121,5580,0.02349853515625,24.218840300024965,8875,24.332270391628015,8928,8522,0.0,0,178,2021-08-03 20:33:00,0.23336796222875916,M8poptop,47.68,-122.25
122,5640,0.0238037109375,24.244455368937224,8865,24.347929269297424,8922,8522,0.0,0,178,2021-08-03 20:34:00,0.2363987149849768,M8poptop,47.68,-122.25
123,5700,0.023193359375,24.26753683754538,8856,24.363599966460413,8916,8522,0.0,0,178,2021-08-03 20:35:00,0.2303372094725415,M8poptop,47.68,-122.25
