,time,pressure,ttp_temp,ttp_temp_ADC,par,fluor,tilt,datetime,id,dep_lat,dep_lon
2,1589995548.0,0.43243408203125,15.113714532941628,13439,0.0,0,4,2020-05-20 17:25:48.000,2009,47.687,122.259
3,1589995548.0,0.43212890625,15.113714532941628,13439,0.0,0,3,2020-05-20 17:25:48.000,2009,47.687,122.259
4,1589995548.25,0.4339599609375,15.113714532941628,13439,0.0,0,16,2020-05-20 17:25:48.250,2009,47.687,122.259
5,1589995548.5,0.43426513671875,15.115318972974649,13438,0.0,0,12,2020-05-20 17:25:48.500,2009,47.687,122.259
6,1589995548.75,0.43609619140625,15.115318972974649,13438,0.0,0,2,2020-05-20 17:25:48.750,2009,47.687,122.259
7,1589995549.0,0.4376220703125,15.116923547126419,13437,0.0,0,4,2020-05-20 17:25:49.000,2009,47.687,122.259
8,1589995549.25,0.43609619140625,15.116923547126419,13437,0.0,0,8,2020-05-20 17:25:49.250,2009,47.687,122.259
9,1589995549.5,0.43548583984375,15.118528255418425,13436,0.0,0,9,2020-05-20 17:25:49.500,2009,47.687,122.259
10,1589995549.75,0.4351806640625,15.120133097871928,13435,0.0,0,5,2020-05-20 17:25:49.750,2009,47.687,122.259
11,1589995550.0,0.4345703125,15.120133097871928,13435,0.0,0,1,2020-05-20 17:25:50.000,2009,47.687,122.259
12,1589995550.25,0.4327392578125,15.120133097871928,13435,0.0,0,2,2020-05-20 17:25:50.250,2009,47.687,122.259
13,1589995550.5,0.43365478515625,15.12173807450813,13434,0.0,0,3,2020-05-20 17:25:50.500,2009,47.687,122.259
14,1589995550.75,0.43426513671875,15.12173807450813,13434,0.0,0,6,2020-05-20 17:25:50.750,2009,47.687,122.259
15,1589995551.0,0.43365478515625,15.12173807450813,13434,0.0,0,4,2020-05-20 17:25:51.000,2009,47.687,122.259
16,1589995551.25,0.4339599609375,15.12173807450813,13434,0.0,0,4,2020-05-20 17:25:51.250,2009,47.687,122.259
17,1589995551.5,0.43426513671875,15.12173807450813,13434,0.0,0,7,2020-05-20 17:25:51.500,2009,47.687,122.259
18,1589995551.75,0.435791015625,15.12173807450813,13434,0.0,0,7,2020-05-20 17:25:51.750,2009,47.687,122.259
19,1589995552.0,0.4339599609375,15.12173807450813,13434,0.0,0,4,2020-05-20 17:25:52.000,2009,47.687,122.259
20,1589995552.25,0.43426513671875,15.12173807450813,13434,0.0,0,2,2020-05-20 17:25:52.250,2009,47.687,122.259
21,1589995552.5,0.43365478515625,15.12173807450813,13434,0.0,0,0,2020-05-20 17:25:52.500,2009,47.687,122.259
22,1589995552.75,0.42877197265625,15.12173807450813,13434,0.0,0,3,2020-05-20 17:25:52.750,2009,47.687,122.259
23,1589995553.0,0.41900634765625,15.12173807450813,13434,0.0,0,6,2020-05-20 17:25:53.000,2009,47.687,122.259
24,1589995553.25,0.40557861328125,15.123343185348403,13433,0.0,0,0,2020-05-20 17:25:53.250,2009,47.687,122.259
25,1589995553.5,0.38787841796875,15.123343185348403,13433,0.0,0,1,2020-05-20 17:25:53.500,2009,47.687,122.259
26,1589995553.75,0.36773681640625,15.12173807450813,13434,0.0,0,0,2020-05-20 17:25:53.750,2009,47.687,122.259
27,1589995554.0,0.3302001953125,15.12173807450813,13434,0.0,0,169,2020-05-20 17:25:54.000,2009,47.687,122.259
28,1589995554.25,0.34393310546875,15.12173807450813,13434,0.0,0,25,2020-05-20 17:25:54.250,2009,47.687,122.259
