,time,pressure,ttp_temp,ttp_temp_ADC,sst_temp,sst_temp_ADC,temp_ref,par,fluor,tilt,TTS,GPSLat,GPSLon,GPSDate,GPSTime,TTF,Max_Tilt,datetime,id,dep_lat,dep_lon
0,1593555610.0,0.57342529296875,23.63469343961458,9130,18.896467585166192,11346,8517,122.23139726027397,0,1,45,,,,,,,2020-06-30 22:20:10,2007,47.687,122.259
1,1593556820.0,0.5194091796875,23.809140129669743,9060,18.817051600392688,11385,8517,123.1512602739726,0,2,45,,,,,,,2020-06-30 22:40:20,2007,47.687,122.259
2,1593558030.0,0.49407958984375,23.129948380532653,9336,18.851630917355067,11368,8517,84.82976712328767,0,3,45,,,,,,,2020-06-30 23:00:30,2007,47.687,122.259
3,1593559240.0,0.4705810546875,21.737530259578307,9932,18.82924938954983,11379,8517,88.80357534246576,0,3,45,,,,,,,2020-06-30 23:20:40,2007,47.687,122.259
4,1593560835.0,0.45196533203125,21.625023592503567,9982,18.82111672170265,11383,8517,81.49986301369863,0,2,45,,,,,,,2020-06-30 23:47:15,2007,47.687,122.259
5,1593561600.0,0.44342041015625,21.280249422509712,10137,18.79673810782583,11395,8517,81.88620547945206,0,2,5,47.687844,-122.258863,10720.0,3230.0,22.0,5636.0,2020-07-01 00:00:00,2007,47.687,122.259
6,1593572400.0,0.36651611328125,17.41263884203761,12075,18.74806791531836,11419,8517,13.227630136986301,0,2,5,47.687836,-122.258919,10720.0,3003230.0,22.0,5637.0,2020-07-01 03:00:00,2007,47.687,122.259
7,1593583200.0,0.3094482421875,15.515131288068972,13176,18.711641170005635,11437,8517,-0.44153424657534246,0,3,5,47.687796,-122.258911,10720.0,6003209.0,22.0,5636.0,2020-07-01 06:00:00,2007,47.687,122.259
8,1593594000.0,0.2911376953125,14.567215558993269,13768,18.60878330676394,11488,8517,-0.3679452054794521,0,1,5,47.687724,-122.258967,10720.0,9003209.0,22.0,5636.0,2020-07-01 09:00:00,2007,47.687,122.259
9,1593604800.0,0.27587890625,13.241150325792546,14647,18.556544616089695,11514,8517,-0.09198630136986302,0,4,5,47.687856,-122.258871,10720.0,12003209.0,22.0,5636.0,2020-07-01 12:00:00,2007,47.687,122.259
10,1593615600.0,0.286865234375,14.056981491126578,14099,18.620857387425133,11482,8517,30.061123287671233,0,1,5,47.687792,-122.258887,10720.0,15003309.0,23.0,5892.0,2020-07-01 15:00:00,2007,47.687,122.259
11,1593626400.0,0.361328125,18.588190822271997,11445,18.74199228091942,11422,8517,194.10949315068493,0,3,5,47.68796,-122.258911,10720.0,18003330.0,23.0,5891.0,2020-07-01 18:00:00,2007,47.687,122.259
12,1593637200.0,0.5303955078125,25.62835346366768,8365,18.86181244196206,11363,8517,367.3932876712328,0,2,5,47.687804,-122.258775,10720.0,21002209.0,12.0,3075.0,2020-07-01 21:00:00,2007,47.687,122.259
13,1593648000.0,0.421142578125,20.020207632751124,10727,18.82721591933955,11380,8517,139.23046575342465,0,2,5,47.687728,-122.258911,20720.0,3300.0,23.0,5892.0,2020-07-02 00:00:00,2007,47.687,122.259
14,1593658800.0,0.369873046875,18.20726380911833,11645,18.735918451944713,11425,8517,31.569698630136987,0,3,5,47.688224,-122.258863,20720.0,3001637.0,6.0,1539.0,2020-07-02 03:00:00,2007,47.687,122.259
15,1593660017.0,0.3607177734375,18.034503393021282,11737,18.768333082201934,11409,8517,18.1948904109589,0,1,45,47.688244,-122.258911,20720.0,3202654.0,0.0,4.0,2020-07-02 03:20:17,2007,47.687,122.259
16,1593661228.0,0.3533935546875,17.450701446265725,12054,18.746042503186686,11420,8517,9.125041095890412,0,2,45,47.687856,-122.258719,20720.0,3403760.0,0.0,3.0,2020-07-02 03:40:28,2007,47.687,122.259
17,1593669600.0,0.3106689453125,15.56443651267432,13146,18.661155942882715,11462,8517,-0.3495479452054795,0,2,5,47.687792,-122.258863,20720.0,6005100.0,41.0,10499.0,2020-07-02 06:00:00,2007,47.687,122.259
